PMID,Title,Authors,Citation,First Author,Journal/Book Abbreviation from PubMed,Publication Year,Create Date,PMCID,NIHMS ID,DOI,,Authors,Author full names,Author(s) ID,Title,Year,Journal/Book  title from Scopus,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link to Scopus Record for article,ISSN,ISBN,CODEN,PubMed ID,Document Type,Publication Stage,Open Access,Source,EID,,Journal Title from Catalog,ISSN,eISSN,StartDate in Catalog,EndDate in Catalog,Type,Resource,Publisher,Link to Publisher Info on TDM,Subscription Time Range Note
22385856,Unwrapping of nucleosomal DNA ends: a multiscale molecular dynamics study,"Voltz K, Trylska J, Calimet N, Smith JC, Langowski J.",Biophys J. 2012 Feb 22;102(4):849-58. doi: 10.1016/j.bpj.2011.11.4028. Epub 2012 Feb 21.,Voltz K,Biophys J,2012,3/6/12,PMC3283802,,10.1016/j.bpj.2011.11.4028,,Voltz K.; Trylska J.; Calimet N.; Smith J.C.; Langowski J.,"Voltz, Karine (51565127400); Trylska, Joanna (6602930387); Calimet, Nicolas (23105044400); Smith, Jeremy C. (55228858500); Langowski, Jörg (7005737357)",51565127400; 6602930387; 23105044400; 55228858500; 7005737357,Unwrapping of nucleosomal DNA ends: A multiscale molecular dynamics study,2012,Biophysical Journal,102,4,,849,858,9,52,10.1016/j.bpj.2011.11.4028,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84863142625&doi=10.1016%2fj.bpj.2011.11.4028&partnerID=40&md5=6018e0ea99bffc0f60cde178e06916b5,15420086,,BIOJA,22385856,Article,Final,All Open Access; Bronze Open Access; Green Open Access,Scopus,2-s2.0-84863142625,,Biophysical journal,0006-3495,1542-0086,1995,(blank),Journal,Cell Press Collection [ECCPC],Elsevier,https://www.elsevier.com/about/policies/text-and-data-mining,
22184112,Histone H3 lysine 14 acetylation is required for activation of a DNA damage checkpoint in fission yeast,"Wang Y, Kallgren SP, Reddy BD, Kuntz K, López-Maury L, Thompson J, Watt S, Ma C, Hou H, Shi Y, Yates JR 3rd, Bähler J, O'Connell MJ, Jia S.",J Biol Chem. 2012 Feb 3;287(6):4386-93. doi: 10.1074/jbc.M111.329417. Epub 2011 Dec 19.,Wang Y,J Biol Chem,2012,12/21/11,PMC3281674,,10.1074/jbc.M111.329417,,Wang Y.; Kallgren S.P.; Reddy B.D.; Kuntz K.; López-Maury L.; Thompson J.; Watt S.; Chun M.; Hou H.; Shi Y.; Yates III J.R.; Bähler J.; O'Connell M.J.; Jia S.,"Wang, Yu (57200051425); Kallgren, Scott P. (35409466700); Reddy, Bharat D. (7401452980); Kuntz, Karen (57202896751); López-Maury, Luis (6506340412); Thompson, James (35975355100); Watt, Stephen (8563470100); Chun, Ma. (55267977000); Hou, Haitong (35589751500); Shi, Yang (13104260600); Yates III, John R. (57202068397); Bähler, Jürg (6603788294); O'Connell, Matthew J. (7201812017); Jia, Songtao (7202860069)",57200051425; 35409466700; 7401452980; 57202896751; 6506340412; 35975355100; 8563470100; 55267977000; 35589751500; 13104260600; 57202068397; 6603788294; 7201812017; 7202860069,Histone H3 lysine 14 acetylation is required for activation of a DNA damage checkpoint in fission yeast,2012,Journal of Biological Chemistry,287,6,,4386,4393,7,52,10.1074/jbc.M111.329417,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84863017224&doi=10.1074%2fjbc.M111.329417&partnerID=40&md5=be6f37ff582d4c0c9d8bb45fd741a782,1083351X,,JBCHA,22184112,Article,Final,All Open Access; Green Open Access; Hybrid Gold Open Access,Scopus,2-s2.0-84863017224,,Journal of biological chemistry,0021-9258,1083-351X,1905,(blank),Journal,Elsevier Open Access Journals,Elsevier,https://www.elsevier.com/about/policies/text-and-data-mining,
20410295,Epigenetic regulation of BDNF expression via the scaffolding protein RACK1,"He DY, Neasta J, Ron D.",J Biol Chem. 2010 Jun 18;285(25):19043-50. doi: 10.1074/jbc.M110.100693. Epub 2010 Apr 21.,He DY,J Biol Chem,2010,4/23/10,PMC2885182,,10.1074/jbc.M110.100693,,He D.-Y.; Neasta J.; Ron D.,"He, Dao-Yao (7403049195); Neasta, Jérémie (8701935800); Ron, Dorit (16172818500)",7403049195; 8701935800; 16172818500,Epigenetic regulation of BDNF expression via the scaffolding protein RACK1,2010,Journal of Biological Chemistry,285,25,,19043,19050,7,52,10.1074/jbc.M110.100693,https://www.scopus.com/inward/record.uri?eid=2-s2.0-77953492365&doi=10.1074%2fjbc.M110.100693&partnerID=40&md5=51a124a34b009ab8e4b15b16b3de0ce9,1083351X,,JBCHA,20410295,Article,Final,All Open Access; Green Open Access; Hybrid Gold Open Access,Scopus,2-s2.0-77953492365,,Journal of biological chemistry,0021-9258,1083-351X,1905,(blank),Journal,Elsevier Open Access Journals,Elsevier,https://www.elsevier.com/about/policies/text-and-data-mining,
19717641,Epigenetic dysregulation in cancer,"Muntean AG, Hess JL.",Am J Pathol. 2009 Oct;175(4):1353-61. doi: 10.2353/ajpath.2009.081142. Epub 2009 Aug 28.,Muntean AG,Am J Pathol,2009,9/1/09,PMC2751531,,10.2353/ajpath.2009.081142,,Muntean A.G.; Hess J.L.,"Muntean, Andrew G. (8680346400); Hess, Jay L. (7202253080)",8680346400; 7202253080,Epigenetic dysregulation in cancer,2009,American Journal of Pathology,175,4,,1353,1361,8,52,10.2353/ajpath.2009.081142,https://www.scopus.com/inward/record.uri?eid=2-s2.0-73549098920&doi=10.2353%2fajpath.2009.081142&partnerID=40&md5=26d07d5a0a240131d2d2c46c6290c695,29440,,AJPAA,19717641,Article,Final,All Open Access; Bronze Open Access; Green Open Access,Scopus,2-s2.0-73549098920,,American journal of pathology,0002-9440,1525-2191,7/1/98,(blank),Journal,ScienceDirect Journals,Elsevier,https://www.elsevier.com/about/policies/text-and-data-mining,
18156629,Altered histone H1 stoichiometry and an absence of nucleosome positioning on transfected DNA,"Hebbar PB, Archer TK.",J Biol Chem. 2008 Feb 22;283(8):4595-601. doi: 10.1074/jbc.M709121200. Epub 2007 Dec 22.,Hebbar PB,J Biol Chem,2008,12/25/07,PMC3339569,NIHMS104625,10.1074/jbc.M709121200,,Hebbar P.B.; Archer T.K.,"Hebbar, Pratibha B. (6603228255); Archer, Trevor K. (35758203500)",6603228255; 35758203500,Altered histone H1 stoichiometry and an absence of nucleosome positioning on transfected DNA,2008,Journal of Biological Chemistry,283,8,,4595,4601,6,52,10.1074/jbc.M709121200,https://www.scopus.com/inward/record.uri?eid=2-s2.0-41949083130&doi=10.1074%2fjbc.M709121200&partnerID=40&md5=d6c63a057ad8ce36eae62bf0652f75d7,1083351X,,JBCHA,18156629,Article,Final,All Open Access; Green Open Access; Hybrid Gold Open Access,Scopus,2-s2.0-41949083130,,Journal of biological chemistry,0021-9258,1083-351X,1905,(blank),Journal,Elsevier Open Access Journals,Elsevier,https://www.elsevier.com/about/policies/text-and-data-mining,
17309844,Using atomic force microscopy to study chromatin structure and nucleosome remodeling,"Lohr D, Bash R, Wang H, Yodh J, Lindsay S.",Methods. 2007 Mar;41(3):333-41. doi: 10.1016/j.ymeth.2006.08.016.,Lohr D,Methods,2007,2/21/07,PMC1876669,NIHMS19383,10.1016/j.ymeth.2006.08.016,,Lohr D.; Bash R.; Wang H.; Yodh J.; Lindsay S.,"Lohr, D. (7005059729); Bash, R. (22933506800); Wang, H. (57824847400); Yodh, J. (6602579599); Lindsay, S. (35595480000)",7005059729; 22933506800; 57824847400; 6602579599; 35595480000,Using atomic force microscopy to study chromatin structure and nucleosome remodeling,2007,Methods,41,3,,333,341,8,52,10.1016/j.ymeth.2006.08.016,https://www.scopus.com/inward/record.uri?eid=2-s2.0-33847026837&doi=10.1016%2fj.ymeth.2006.08.016&partnerID=40&md5=a9dd7159cd16d1fceade22eff303101f,10959130,,MTHDE,17309844,Article,Final,All Open Access; Green Open Access,Scopus,2-s2.0-33847026837,,"Methods (San Diego, Calif.)",1046-2023,1095-9130,2/1/95,(blank),Journal,ScienceDirect Freedom Collection 2021,Elsevier,https://www.elsevier.com/about/policies/text-and-data-mining,
16531230,Solution structure of the SWIRM domain of human histone demethylase LSD1,"Tochio N, Umehara T, Koshiba S, Inoue M, Yabuki T, Aoki M, Seki E, Watanabe S, Tomo Y, Hanada M, Ikari M, Sato M, Terada T, Nagase T, Ohara O, Shirouzu M, Tanaka A, Kigawa T, Yokoyama S.",Structure. 2006 Mar;14(3):457-68. doi: 10.1016/j.str.2005.12.004.,Tochio N,Structure,2006,3/15/06,,,10.1016/j.str.2005.12.004,,Tochio N.; Umehara T.; Koshiba S.; Inoue M.; Yabuki T.; Aoki M.; Seki E.; Watanabe S.; Tomo Y.; Hanada M.; Ikari M.; Sato M.; Terada T.; Nagase T.; Ohara O.; Shirouzu M.; Tanaka A.; Kigawa T.; Yokoyama S.,"Tochio, Naoya (6508148794); Umehara, Takashi (7005098944); Koshiba, Seizo (7004306579); Inoue, Makoto (7406273351); Yabuki, Takashi (7005761989); Aoki, Masaaki (7402962134); Seki, Eiko (7003350662); Watanabe, Satoru (35199123900); Tomo, Yasuko (6602180595); Hanada, Masaru (57206178375); Ikari, Masaomi (6507539017); Sato, Miyuki (55488182300); Terada, Takaho (57188990102); Nagase, Takahiro (7202856152); Ohara, Osamu (55697249300); Shirouzu, Mikako (7006767616); Tanaka, Akiko (57202051919); Kigawa, Takanori (7007036677); Yokoyama, Shigeyuki (57200164832)",6508148794; 7005098944; 7004306579; 7406273351; 7005761989; 7402962134; 7003350662; 35199123900; 6602180595; 57206178375; 6507539017; 55488182300; 57188990102; 7202856152; 55697249300; 7006767616; 57202051919; 7007036677; 57200164832,Solution structure of the SWIRM domain of human histone demethylase LSD1,2006,Structure,14,3,,457,468,11,52,10.1016/j.str.2005.12.004,https://www.scopus.com/inward/record.uri?eid=2-s2.0-33644840499&doi=10.1016%2fj.str.2005.12.004&partnerID=40&md5=8c9d5bb84f8a79446430f5669546d83a,9692126,,STRUE,16531230,Article,Final,All Open Access; Bronze Open Access,Scopus,2-s2.0-33644840499,,Structure (London),0969-2126,1878-4186,1995,(blank),Journal,Cell Press Collection [ECCPC],Elsevier,https://www.elsevier.com/about/policies/text-and-data-mining,
15066277,SWRred not shaken; mixing the histones,"Korber P, Hörz W.",Cell. 2004 Apr 2;117(1):5-7. doi: 10.1016/s0092-8674(04)00296-x.,Korber P,Cell,2004,4/7/04,,,10.1016/s0092-8674(04)00296-x,,Korber P.; Hörz W.,"Korber, Philipp (6603197425); Hörz, Wolfram (7007069617)",6603197425; 7007069617,SWRred not shaken: Mixing the histones,2004,Cell,117,1,,5,7,2,52,10.1016/S0092-8674(04)00296-X,https://www.scopus.com/inward/record.uri?eid=2-s2.0-11144355550&doi=10.1016%2fS0092-8674%2804%2900296-X&partnerID=40&md5=f4a5ee531ba75aeb70a845c4692617b4,928674,,CELLB,15066277,Review,Final,All Open Access; Bronze Open Access,Scopus,2-s2.0-11144355550,,Cell,0092-8674,1097-4172,1995,(blank),Journal,Cell Press Collection [ECCPC],Elsevier,https://www.elsevier.com/about/policies/text-and-data-mining,
12887910,A viral mechanism for remodeling chromatin structure in G0 cells,"Ghosh MK, Harter ML.",Mol Cell. 2003 Jul;12(1):255-60. doi: 10.1016/s1097-2765(03)00225-9.,Ghosh MK,Mol Cell,2003,7/31/03,,,10.1016/s1097-2765(03)00225-9,,Ghosh M.K.; Harter M.L.,"Ghosh, Mrinal K. (55427606600); Harter, Marian L. (7103195000)",55427606600; 7103195000,A viral mechanism for remodeling chromatin structure in G0 cells,2003,Molecular Cell,12,1,,255,260,5,52,10.1016/S1097-2765(03)00225-9,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0042671234&doi=10.1016%2fS1097-2765%2803%2900225-9&partnerID=40&md5=432b7ff38f6f040684abf9e72f12d271,10972765,,MOCEF,12887910,Article,Final,All Open Access; Bronze Open Access,Scopus,2-s2.0-0042671234,,Molecular cell,1097-2765,1097-4164,1997,(blank),Journal,Cell Press Collection [ECCPC],Elsevier,https://www.elsevier.com/about/policies/text-and-data-mining,
12821190,Valproate administration to mice increases histone acetylation and 5-lipoxygenase content in the hippocampus,"Yildirim E, Zhang Z, Uz T, Chen CQ, Manev R, Manev H.",Neurosci Lett. 2003 Jul 17;345(2):141-3. doi: 10.1016/s0304-3940(03)00490-7.,Yildirim E,Neurosci Lett,2003,6/25/03,,,10.1016/s0304-3940(03)00490-7,,Yildirim E.; Zhang Z.; Uz T.; Chen C.-Q.; Manev R.; Manev H.,"Yildirim, Emre (57197253937); Zhang, Zhijing (57221422053); Uz, Tolga (56569359300); Chen, Chang-Qing (55707825100); Manev, Radmila (6602861255); Manev, Hari (16436074500)",57197253937; 57221422053; 56569359300; 55707825100; 6602861255; 16436074500,Valproate administration to mice increases histone acetylation and 5-lipoxygenase content in the hippocampus,2003,Neuroscience Letters,345,2,,141,143,2,52,10.1016/S0304-3940(03)00490-7,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0038380334&doi=10.1016%2fS0304-3940%2803%2900490-7&partnerID=40&md5=2362eee0c312875b38628e4c96a436d6,3043940,,NELED,12821190,Article,Final,,Scopus,2-s2.0-0038380334,,Neuroscience letters,0304-3940,1872-7972,1/2/95,(blank),Journal,ScienceDirect Freedom Collection 2021,Elsevier,https://www.elsevier.com/about/policies/text-and-data-mining,
11879731,Chromatin structure and dynamics: functional implications,"Morales V, Giamarchi C, Chailleux C, Moro F, Marsaud V, Le Ricousse S, Richard-Foy H.",Biochimie. 2001 Nov-Dec;83(11-12):1029-39. doi: 10.1016/s0300-9084(01)01347-5.,Morales V,Biochimie,2001,3/7/02,,,10.1016/s0300-9084(01)01347-5,,Morales V.; Giamarchi C.; Chailleux C.; Moro F.; Marsaud V.; Le Ricousse S.; Richard-Foy H.,"Morales, Violette (57528009600); Giamarchi, Claire (6506737711); Chailleux, Catherine (6602658839); Moro, Françoise (7005624006); Marsaud, Véronique (6603178420); Le Ricousse, Sophie (24290132000); Richard-Foy, Hélène (7004333247)",57528009600; 6506737711; 6602658839; 7005624006; 6603178420; 24290132000; 7004333247,Chromatin structure and dynamics: Functional implications,2001,Biochimie,83,45242,,1029,1039,10,52,10.1016/S0300-9084(01)01347-5,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035680767&doi=10.1016%2fS0300-9084%2801%2901347-5&partnerID=40&md5=37f0e722c64d616f47b471052d970728,3009084,,BICMB,11879731,Review,Final,,Scopus,2-s2.0-0035680767,,Biochimie,0300-9084,1638-6183,1995,(blank),Journal,ScienceDirect Freedom Collection 2021,Elsevier,https://www.elsevier.com/about/policies/text-and-data-mining,
11278789,MAP kinases mediate UVB-induced phosphorylation of histone H3 at serine 28,"Zhong S, Zhang Y, Jansen C, Goto H, Inagaki M, Dong Z.",J Biol Chem. 2001 Apr 20;276(16):12932-7. doi: 10.1074/jbc.M010931200. Epub 2001 Jan 24.,Zhong S,J Biol Chem,2001,3/30/01,,,10.1074/jbc.M010931200,,Zhong S.; Zhang Y.; Jansen C.; Goto H.; Inagaki M.; Dong Z.,"Zhong, Shuping (7202152622); Zhang, Yiguo (7601308709); Jansen, Cheryl (7101920222); Goto, Hidemasa (7401675584); Inagaki, Masaki (7402225535); Dong, Zigang (7402274347)",7202152622; 7601308709; 7101920222; 7401675584; 7402225535; 7402274347,MAP Kinases Mediate UVB-induced Phosphorylation of Histone H3 at Serine 28,2001,Journal of Biological Chemistry,276,16,,12932,12937,5,52,10.1074/jbc.M010931200,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035918301&doi=10.1074%2fjbc.M010931200&partnerID=40&md5=fc8ae6f71531559e555ef781053f3e00,219258,,JBCHA,11278789,Article,Final,All Open Access; Hybrid Gold Open Access,Scopus,2-s2.0-0035918301,,Journal of biological chemistry,0021-9258,1083-351X,1905,(blank),Journal,Elsevier Open Access Journals,Elsevier,https://www.elsevier.com/about/policies/text-and-data-mining,
11114326,Unequal access: regulating V(D)J recombination through chromatin remodeling,"Roth DB, Roth SY.",Cell. 2000 Nov 22;103(5):699-702. doi: 10.1016/s0092-8674(00)00173-2.,Roth DB,Cell,2000,12/15/00,,,10.1016/s0092-8674(00)00173-2,,Roth D.B.; Roth S.Y.,"Roth, David B. (7401668922); Roth, Sharon Y. (7402433153)",7401668922; 7402433153,Unequal access: Regulating V(D)J recombination through chromatin remodeling,2000,Cell,103,5,,699,702,3,52,10.1016/S0092-8674(00)00173-2,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0034703743&doi=10.1016%2fS0092-8674%2800%2900173-2&partnerID=40&md5=cb52b36f93f9d82d81542d9dfac4535f,928674,,CELLB,11114326,Review,Final,All Open Access; Bronze Open Access,Scopus,2-s2.0-0034703743,,Cell,0092-8674,1097-4172,1995,(blank),Journal,Cell Press Collection [ECCPC],Elsevier,https://www.elsevier.com/about/policies/text-and-data-mining,
10390352,Coiled-coil structure-mediated dimerization of template activating factor-I is critical for its chromatin remodeling activity,"Miyaji-Yamaguchi M, Okuwaki M, Nagata K.",J Mol Biol. 1999 Jul 9;290(2):547-57. doi: 10.1006/jmbi.1999.2898.,Miyaji-Yamaguchi M,J Mol Biol,1999,7/3/99,,,10.1006/jmbi.1999.2898,,Miyaji-Yamaguchi M.; Okuwaki M.; Nagata K.,"Miyaji-Yamaguchi, Mary (6507045585); Okuwaki, Mitsuru (6603647020); Nagata, Kyosuke (7402694790)",6507045585; 6603647020; 7402694790,Coiled-coil structure-mediated dimerization of template activating factor-I is critical for its chromatin remodeling activity,1999,Journal of Molecular Biology,290,2,,547,557,10,52,10.1006/jmbi.1999.2898,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033538530&doi=10.1006%2fjmbi.1999.2898&partnerID=40&md5=b49958a71a1b6e14ed8aa692ac9f4704,222836,,JMOBA,10390352,Article,Final,,Scopus,2-s2.0-0033538530,,Journal of molecular biology,0022-2836,1089-8638,1995,(blank),Journal,ScienceDirect Freedom Collection 2021,Elsevier,https://www.elsevier.com/about/policies/text-and-data-mining,
9560345,The globular domain of histone H1 is sufficient to direct specific gene repression in early Xenopus embryos,"Vermaak D, Steinbach OC, Dimitrov S, Rupp RA, Wolffe AP.",Curr Biol. 1998 Apr 23;8(9):533-6. doi: 10.1016/s0960-9822(98)70206-4.,Vermaak D,Curr Biol,1998,5/20/98,,,10.1016/s0960-9822(98)70206-4,,Vermaak D.; Steinbach O.C.; Dimitrov S.; Rupp R.A.W.; Wolffe A.P.,"Vermaak, Danielle (6603497905); Steinbach, Oliver C. (7003556162); Dimitrov, Stephan (7004771091); Rupp, Ralph A. W. (7101796961); Wolffe, Alan P. (7103188906)",6603497905; 7003556162; 7004771091; 7101796961; 7103188906,The globular domain of histone H1 is sufficient to direct specific gene repression in early Xenopus embryos,1998,Current Biology,8,9,,533,536,3,52,10.1016/s0960-9822(98)70206-4,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032559972&doi=10.1016%2fs0960-9822%2898%2970206-4&partnerID=40&md5=8532c11bf32b3f1902b00dee5865ee5f,9609822,,CUBLE,9560345,Article,Final,All Open Access; Bronze Open Access,Scopus,2-s2.0-0032559972,,Current biology,0960-9822,1879-0445,1995,(blank),Journal,Cell Press Collection [ECCPC],Elsevier,https://www.elsevier.com/about/policies/text-and-data-mining,
9614938,The mouse mammary tumour virus promoter positioned on a tetramer of histones H3 and H4 binds nuclear factor 1 and OTF1,"Spangenberg C, Eisfeld K, Stünkel W, Luger K, Flaus A, Richmond TJ, Truss M, Beato M.",J Mol Biol. 1998 May 15;278(4):725-39. doi: 10.1006/jmbi.1998.1718.,Spangenberg C,J Mol Biol,1998,6/6/98,,,10.1006/jmbi.1998.1718,,Spangenberg C.; Eisfeld K.; Stünkel W.; Luger K.; Flaus A.; Richmond T.J.; Truss M.; Beato M.,"Spangenberg, Christian (6603862668); Eisfeld, Karin (17734119400); Stünkel, Walther (57216302579); Luger, Karolin (7004826653); Flaus, Andrew (6602092511); Richmond, Timothy J. (7006137434); Truss, Mathias (57213292885); Beato, Miguel (7102160955)",6603862668; 17734119400; 57216302579; 7004826653; 6602092511; 7006137434; 57213292885; 7102160955,The mouse mammary tumour virus promoter positioned on a tetramer of histones H3 and H4 binds nuclear factor 1 and OTF1,1998,Journal of Molecular Biology,278,4,,725,739,14,52,10.1006/jmbi.1998.1718,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032525164&doi=10.1006%2fjmbi.1998.1718&partnerID=40&md5=1f48dad132d4d46ce5e7e58ae89dbcdc,222836,,JMOBA,9614938,Article,Final,All Open Access; Bronze Open Access,Scopus,2-s2.0-0032525164,,Journal of molecular biology,0022-2836,1089-8638,1995,(blank),Journal,ScienceDirect Freedom Collection 2021,Elsevier,https://www.elsevier.com/about/policies/text-and-data-mining,
32763226,Primary Role of the Nucleosome,"Kornberg RD, Lorch Y.",Mol Cell. 2020 Aug 6;79(3):371-375. doi: 10.1016/j.molcel.2020.07.020.,Kornberg RD,Mol Cell,2020,8/9/20,,,10.1016/j.molcel.2020.07.020,,Kornberg R.D.; Lorch Y.,"Kornberg, Roger D. (7102149363); Lorch, Yahli (7004037030)",7102149363; 7004037030,Primary Role of the Nucleosome,2020,Molecular Cell,79,3,,371,375,4,51,10.1016/j.molcel.2020.07.020,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85088988792&doi=10.1016%2fj.molcel.2020.07.020&partnerID=40&md5=0b779b442670e0ffd4ab0ab7f4dbf6d4,10972765,,MOCEF,32763226,Review,Final,,Scopus,2-s2.0-85088988792,,Molecular cell,1097-2765,1097-4164,1997,(blank),Journal,Cell Press Collection [ECCPC],Elsevier,https://www.elsevier.com/about/policies/text-and-data-mining,
28249159,Composition and Function of Mutant Swi/Snf Complexes,"Dutta A, Sardiu M, Gogol M, Gilmore J, Zhang D, Florens L, Abmayr SM, Washburn MP, Workman JL.",Cell Rep. 2017 Feb 28;18(9):2124-2134. doi: 10.1016/j.celrep.2017.01.058.,Dutta A,Cell Rep,2017,3/2/17,PMC5837817,NIHMS945203,10.1016/j.celrep.2017.01.058,,Dutta A.; Sardiu M.; Gogol M.; Gilmore J.; Zhang D.; Florens L.; Abmayr S.M.; Washburn M.P.; Workman J.L.,"Dutta, Arnob (7202104066); Sardiu, Mihaela (12646289300); Gogol, Madelaine (16315860900); Gilmore, Joshua (57195347368); Zhang, Daoyong (57208566507); Florens, Laurence (6701759489); Abmayr, Susan M. (6603763481); Washburn, Michael P. (7005645719); Workman, Jerry L. (7101955369)",7202104066; 12646289300; 16315860900; 57195347368; 57208566507; 6701759489; 6603763481; 7005645719; 7101955369,Composition and Function of Mutant Swi/Snf Complexes,2017,Cell Reports,18,9,,2124,2134,10,51,10.1016/j.celrep.2017.01.058,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85014130026&doi=10.1016%2fj.celrep.2017.01.058&partnerID=40&md5=a9bc61364ab0ca4495c20a2882be6613,22111247,,,28249159,Article,Final,All Open Access; Gold Open Access; Green Open Access,Scopus,2-s2.0-85014130026,,Cell reports (Cambridge),(blank),2211-1247,1/1/12,(blank),Journal,Elsevier Open Access Journals,Elsevier,https://www.elsevier.com/about/policies/text-and-data-mining,
28087428,Polycomb complexes PRC1 and their function in hematopoiesis,"Vidal M, Starowicz K.",Exp Hematol. 2017 Apr;48:12-31. doi: 10.1016/j.exphem.2016.12.006. Epub 2017 Jan 10.,Vidal M,Exp Hematol,2017,1/15/17,,,10.1016/j.exphem.2016.12.006,,Vidal M.; Starowicz K.,"Vidal, Miguel (7202765096); Starowicz, Katarzina (57055952200)",7202765096; 57055952200,Polycomb complexes PRC1 and their function in hematopoiesis,2017,Experimental Hematology,48,,,12,31,19,51,10.1016/j.exphem.2016.12.006,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85014197209&doi=10.1016%2fj.exphem.2016.12.006&partnerID=40&md5=b0e07254900786db1010454e23c5d0e2,0301472X,,EXHEB,28087428,Review,Final,All Open Access; Hybrid Gold Open Access,Scopus,2-s2.0-85014197209,,Experimental hematology,0301-472X,1873-2399,1/1/99,(blank),Journal,ScienceDirect Freedom Collection 2021,Elsevier,https://www.elsevier.com/about/policies/text-and-data-mining,
28410996,Delayed Accumulation of H3K27me3 on Nascent DNA Is Essential for Recruitment of Transcription Factors at Early Stages of Stem Cell Differentiation,"Petruk S, Cai J, Sussman R, Sun G, Kovermann SK, Mariani SA, Calabretta B, McMahon SB, Brock HW, Iacovitti L, Mazo A.",Mol Cell. 2017 Apr 20;66(2):247-257.e5. doi: 10.1016/j.molcel.2017.03.006. Epub 2017 Apr 11.,Petruk S,Mol Cell,2017,4/16/17,PMC5412717,NIHMS859058,10.1016/j.molcel.2017.03.006,,Petruk S.; Cai J.; Sussman R.; Sun G.; Kovermann S.K.; Mariani S.A.; Calabretta B.; McMahon S.B.; Brock H.W.; Iacovitti L.; Mazo A.,"Petruk, Svetlana (6603618781); Cai, Jingli (8756893500); Sussman, Robyn (53264965500); Sun, Guizhi (57211954346); Kovermann, Sina K. (55350131300); Mariani, Samanta A. (13410005200); Calabretta, Bruno (7102168317); McMahon, Steven B. (24503351400); Brock, Hugh W. (56248990700); Iacovitti, Lorraine (7003771491); Mazo, Alexander (7007042088)",6603618781; 8756893500; 53264965500; 57211954346; 55350131300; 13410005200; 7102168317; 24503351400; 56248990700; 7003771491; 7007042088,Delayed Accumulation of H3K27me3 on Nascent DNA Is Essential for Recruitment of Transcription Factors at Early Stages of Stem Cell Differentiation,2017,Molecular Cell,66,2,,247,25700000,,51,10.1016/j.molcel.2017.03.006,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85017395405&doi=10.1016%2fj.molcel.2017.03.006&partnerID=40&md5=50a5e64ef0739194253df335744c2922,10972765,,MOCEF,28410996,Article,Final,All Open Access; Bronze Open Access; Green Open Access,Scopus,2-s2.0-85017395405,,Molecular cell,1097-2765,1097-4164,1997,(blank),Journal,Cell Press Collection [ECCPC],Elsevier,https://www.elsevier.com/about/policies/text-and-data-mining,
28318821,SNF2 Family Protein Fft3 Suppresses Nucleosome Turnover to Promote Epigenetic Inheritance and Proper Replication,"Taneja N, Zofall M, Balachandran V, Thillainadesan G, Sugiyama T, Wheeler D, Zhou M, Grewal SI.",Mol Cell. 2017 Apr 6;66(1):50-62.e6. doi: 10.1016/j.molcel.2017.02.006. Epub 2017 Mar 16.,Taneja N,Mol Cell,2017,3/21/17,PMC5407362,NIHMS852277,10.1016/j.molcel.2017.02.006,,Taneja N.; Zofall M.; Balachandran V.; Thillainadesan G.; Sugiyama T.; Wheeler D.; Zhou M.; Grewal S.I.S.,"Taneja, Nitika (55914849500); Zofall, Martin (8878135700); Balachandran, Vanivilasini (55914863900); Thillainadesan, Gobi (25029329000); Sugiyama, Tomoyasu (8977763300); Wheeler, David (57544562600); Zhou, Ming (57198736530); Grewal, Shiv I.S. (7102268888)",55914849500; 8878135700; 55914863900; 25029329000; 8977763300; 57544562600; 57198736530; 7102268888,SNF2 Family Protein Fft3 Suppresses Nucleosome Turnover to Promote Epigenetic Inheritance and Proper Replication,2017,Molecular Cell,66,1,,50,62000000,,51,10.1016/j.molcel.2017.02.006,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85015284582&doi=10.1016%2fj.molcel.2017.02.006&partnerID=40&md5=e5ee1d3fed53e22b4f028262a20f9808,10972765,,MOCEF,28318821,Article,Final,All Open Access; Bronze Open Access; Green Open Access,Scopus,2-s2.0-85015284582,,Molecular cell,1097-2765,1097-4164,1997,(blank),Journal,Cell Press Collection [ECCPC],Elsevier,https://www.elsevier.com/about/policies/text-and-data-mining,
